GameID,SnapID,PlayerID,Mode,Map,Time,Latency,Character,K,A,D,Damage,H,MIT,Result
156,9,6,PAYLOAD,WATCHPOINT,9:21,Unknown,label_Bastion,20, 6, 6, 7776, , 74,lose
156,9,7,PAYLOAD,WATCHPOINT,9:21,Unknown,label_Soldier_76,28, 4, 8, 10455, 545, 163,lose
156,9,8,PAYLOAD,WATCHPOINT,9:21,Unknown,label_Lucio,18, 6, 3, 5935, 1562, 1293,lose
156,9,9,PAYLOAD,WATCHPOINT,9:21,Unknown,label_Mercy,4, 18, 6, 853, 11425, ,lose
156,10,0,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Reinhardt,16, 3, 10, 12153, , 6775,lose
156,10,1,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Reaper,14, 1, 9, 10846, 102, ,lose
156,10,2,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Bastion,14, , 9, 6318, , 1049,lose
156,10,3,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Moira,4, 12, 13, 936, 6904, ,lose
156,10,4,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Mercy,13, 12, 6, 4162, 5896, 8,lose
156,10,5,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Reinhardt,13, 3, 8, 6446, , 16688,lose
156,10,6,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Torbjorn,23, 6, 6, 8480, , 185,lose
156,10,7,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Soldier_76,34, 4, 8, 12322, 650, 163,lose
156,10,8,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Ana,20, 7, 3, 6575, 1742, 1293,lose
156,10,9,PAYLOAD,WATCHPOINT,10:29,Unknown,label_Mercy,4, 22, 6, 853, 12611, ,lose
156,11,0,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Hidden,16, 3, 12, 13311, 6, 9802,lose
156,11,1,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Hanzo,14, 1, 10, 11160, 152, ,lose
156,11,2,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Hidden,14, , 11, 7831, , 1143,lose
156,11,3,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Hidden,4, 12, 16, 1434, 8417, ,lose
156,11,4,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Hidden,13, 12, 9, 4242, 6550, 5,lose
156,11,5,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Reinhardt,19, 4, 8, 8898, , 19877,lose
156,11,6,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Torbjorn,27, 6, 6, 9022, , 195,lose
156,11,7,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Soldier_76,41, 4, 8, 14393, 709, 163,lose
156,11,8,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Ana,23, 7, 3, 7669, 1814, 1293,lose
156,11,9,PAYLOAD,WATCHPOINT,11:45,Unknown,label_Mercy,4, 28, 6, 853, 15456, ,lose
156,12,0,PAYLOAD,WATCHPOINT,12:50,112MS,label_Reinhardt,18, 3, 12, 14719, , 11654,lose
156,12,1,PAYLOAD,WATCHPOINT,12:50,112MS,label_Hanzo,16, 1, 1, 11644, 152, ,lose
156,12,2,PAYLOAD,WATCHPOINT,12:50,112MS,label_Bastion,14, , 12, 8461, , 1202,lose
156,12,3,PAYLOAD,WATCHPOINT,12:50,112MS,label_Moira,8, 14, 16, 2039, 9640, ,lose
156,12,4,PAYLOAD,WATCHPOINT,12:50,112MS,label_Moira,14, 15, 10, 4523, 6806, ,lose
156,12,5,PAYLOAD,WATCHPOINT,12:50,112MS,label_Reinhardt,19, 4, 9, 9310, , 22794,lose
156,12,6,PAYLOAD,WATCHPOINT,12:50,112MS,label_Torbjorn,29, 6, 6, 10680, , 411,lose
156,12,7,PAYLOAD,WATCHPOINT,12:50,112MS,label_Soldier_76,42, 4, 10, 15278, 709, 163,lose
156,12,8,PAYLOAD,WATCHPOINT,12:50,112MS,label_Ana,26, 8, 3, 8772, 1876, 1542,lose
156,12,9,PAYLOAD,WATCHPOINT,12:50,112MS,label_Mercy,4, 28, 7, 853, 16566, ,lose
156,13,0,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Orisa,27, 4, 15, 17348, , 13470,lose
156,13,1,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Mei,20, 3, 14, 12969, 540, 1000,lose
156,13,2,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Bastion,24, 2, 16, 12222, , 1376,lose
156,13,3,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Illari,12, 19, 19, 3208, 12558, ,lose
156,13,4,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Mercy,16, 22, 13, 4656, 9942, ,lose
156,13,5,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Reinhardt,, 4, 12, 12446, , 27103,lose
156,13,6,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Torbjorn,38, 7, 8, 14568, , 611,lose
156,13,7,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Soldier_76,47, 5, 14, 17759, 870, 163,lose
156,13,8,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Ana,38, 15, 4, 12665, 2365, 2242,lose
156,13,9,PAYLOAD,WATCHPOINT,15:49,Unknown,label_Mercy,4, 33, 1, 888, 18000, ,lose
156,14,0,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Orisa,27, 4, 15, 17434, , 13636,lose
156,14,1,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Mei,20, 3, 14, 13136, 778, 1000,lose
156,14,2,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Bastion,24, 2, 16, 12222, , 1376,lose
156,14,3,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Illari,12, 19, 19, 3208, 12558, ,lose
156,14,4,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Mercy,16, 22, 13, 4656, 9942, ,lose
156,14,5,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Reinhardt,25, 4, 12, 12446, , 27233,lose
156,14,6,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Torbjorn,38, 7, 8, 14902, , 61,lose
156,14,7,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Soldier_76,47, 5, 14, 18148, 870, 163,lose
156,14,8,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Ana,38, 15, 4, 12875, 2365, 2242,lose
156,14,9,PAYLOAD,WATCHPOINT,14:24,Unknown,label_Mercy,4, 33, 1, 888, 18140, ,lose
157,0,0,CONTROL,SAMOA,0:00,61MS,label_Zarya,5, , , , , ,lose
157,0,1,CONTROL,SAMOA,0:00,61MS,label_Hidden,, , , , , 9,lose
157,0,2,CONTROL,SAMOA,0:00,61MS,label_Widowmaker,2, , , , , ,lose
157,0,3,CONTROL,SAMOA,0:00,61MS,label_Ana,, , , , , ,lose
157,0,4,CONTROL,SAMOA,0:00,61MS,label_Illari,, , , , , ,lose
157,0,5,CONTROL,SAMOA,0:00,61MS,label_Hidden,8, , , , , ,lose
157,0,6,CONTROL,SAMOA,0:00,61MS,label_Hidden,, , , , , ,lose
157,0,7,CONTROL,SAMOA,0:00,61MS,label_Hidden,9, , 0, , , ,lose
157,0,8,CONTROL,SAMOA,0:00,61MS,label_Hidden,, , , , , ,lose
157,0,9,CONTROL,SAMOA,0:00,61MS,label_Hidden,, , , , , ,lose
157,1,0,CONTROL,SAMOA,1:26,63MS,label_Zarya,1, , 1, 852, , 1562,lose
157,1,1,CONTROL,SAMOA,1:26,63MS,label_Hanzo,1, , , 1488, , ,lose
157,1,2,CONTROL,SAMOA,1:26,63MS,label_Sojourn,9, , 2, 1670, , ,lose
157,1,3,CONTROL,SAMOA,1:26,63MS,label_Moira,, 0, 1, 112, 1692, ,lose
157,1,4,CONTROL,SAMOA,1:26,63MS,label_Illari,, , , 331, 2314, ,lose
157,1,5,CONTROL,SAMOA,1:26,63MS,label_Orisa,2, , 1, 1502, , 821,lose
157,1,6,CONTROL,SAMOA,1:26,63MS,label_Soldier_76,4, , , 1689, 185, ,lose
157,1,7,CONTROL,SAMOA,1:26,63MS,label_Torbjorn,3, 0, , 2174, , 300,lose
157,1,8,CONTROL,SAMOA,1:26,63MS,label_Lifeweaver,2, 4, , 417, 1407, ,lose
157,1,9,CONTROL,SAMOA,1:26,63MS,label_Juno,1, 3, 9, 254, 1181, ,lose
157,2,0,CONTROL,SAMOA,2:23,64MS,label_Zarya,2, , 3, 1872, 6, 2462,lose
157,2,1,CONTROL,SAMOA,2:23,64MS,label_Hanzo,1, 5, 1, 3058, , ,lose
157,2,2,CONTROL,SAMOA,2:23,64MS,label_Bastion,9, , 3, 1963, , ,lose
157,2,3,CONTROL,SAMOA,2:23,64MS,label_Mercy,0, , 2, 112, 2870, ,lose
157,2,4,CONTROL,SAMOA,2:23,64MS,label_Illari,, 1, 1, 700, 3491, ,lose
157,2,5,CONTROL,SAMOA,2:23,64MS,label_Orisa,8, 1, 1, 2745, , 1882,lose
157,2,6,CONTROL,SAMOA,2:23,64MS,label_Soldier_76,6, , 1, 2448, 410, ,lose
157,2,7,CONTROL,SAMOA,2:23,64MS,label_Torbjorn,9, 2, , 3667, , 420,lose
157,2,8,CONTROL,SAMOA,2:23,64MS,label_Lifeweaver,3, 6, , 803, 2254, 155,lose
157,2,9,CONTROL,SAMOA,2:23,64MS,label_Juno,3, 7, , 788, 2356, ,lose
157,3,0,CONTROL,SAMOA,2:44,64MS,label_Zarya,2, , 3, 1872, , 2462,lose
157,3,1,CONTROL,SAMOA,2:44,64MS,label_Hanzo,1, , 2, 3283, , ,lose
157,3,2,CONTROL,SAMOA,2:44,64MS,label_Bastion,, 6, 4, 2179, , 102,lose
157,3,3,CONTROL,SAMOA,2:44,64MS,label_Mercy,9, , 2, 112, 2870, ,lose
157,3,4,CONTROL,SAMOA,2:44,64MS,label_Illari,, 1, 2, 817, 3567, ,lose
157,3,5,CONTROL,SAMOA,2:44,64MS,label_Orisa,10, 1, 1, 2937, , 2362,lose
157,3,6,CONTROL,SAMOA,2:44,64MS,label_Soldier_76,6, , 1, 2448, 410, ,lose
157,3,7,CONTROL,SAMOA,2:44,64MS,label_Torbjorn,11, 2, , 4002, , 420,lose
157,3,8,CONTROL,SAMOA,2:44,64MS,label_Lifeweaver,4, 7, , 803, 2320, 155,lose
157,3,9,CONTROL,SAMOA,2:44,64MS,label_Juno,6, 9, , 1055, 2829, ,lose
157,4,0,CONTROL,SAMOA,5:58,65MS,label_Wrecking_Ball,5, 1, 6, 3645, , 4023,lose
157,4,1,CONTROL,SAMOA,5:58,65MS,label_Hanzo,3, , 4, 6443, , ,lose
157,4,2,CONTROL,SAMOA,5:58,65MS,label_Torbjorn,1, , 7, 7548, , 575,lose
157,4,3,CONTROL,SAMOA,5:58,65MS,label_Moira,4, 2, 5, 2239, 5966, ,lose
157,4,4,CONTROL,SAMOA,5:58,65MS,label_Illari,3, 3, 4, 2610, 6730, ,lose
157,4,5,CONTROL,SAMOA,5:58,65MS,label_Orisa,18, 2, 2, 6383, , 4812,lose
157,4,6,CONTROL,SAMOA,5:58,65MS,label_Soldier_76,14, 3, 3, 6159, 874, ,lose
157,4,7,CONTROL,SAMOA,5:58,65MS,label_Torbjorn,19, 2, 0, 9945, , 954,lose
157,4,8,CONTROL,SAMOA,5:58,65MS,label_Lifeweaver,7, 15, 1, 1172, 6243, 653,lose
157,4,9,CONTROL,SAMOA,5:58,65MS,label_Juno,10, 1, 1, 2658, 7842, ,lose
157,5,0,CONTROL,SAMOA,6:08,68MS,label_Wrecking_Ball,6, 1, 6, 3948, , 4023,lose
157,5,1,CONTROL,SAMOA,6:08,68MS,label_Hanzo,4, , 5, 6636, , ,lose
157,5,2,CONTROL,SAMOA,6:08,68MS,label_Torbjorn,2, , 8, 7674, , 675,lose
157,5,3,CONTROL,SAMOA,6:08,68MS,label_Moira,4, 2, 5, 2239, 5994, 6,lose
157,5,4,CONTROL,SAMOA,6:08,68MS,label_Illari,3, 3, 5, 2610, 6800, ,lose
157,5,5,CONTROL,SAMOA,6:08,68MS,label_Orisa,20, 2, 2, 6499, , 4812,lose
157,5,6,CONTROL,SAMOA,6:08,68MS,label_Soldier_76,16, 3, 4, 6223, 874, ,lose
157,5,7,CONTROL,SAMOA,6:08,68MS,label_Torbjorn,22, 3, 1, 10436, , 954,lose
157,5,8,CONTROL,SAMOA,6:08,68MS,label_Lifeweaver,7, 15, 1, 1172, 6243, 553,lose
157,5,9,CONTROL,SAMOA,6:08,68MS,label_Juno,1, 12, 1, 2882, 7861, ,lose
158,0,0,PAYLOAD,ROUTE,0:00,67MS,label_Zarya,, , , , 6, 6,lose
158,0,1,PAYLOAD,ROUTE,0:00,67MS,label_Genji,, , , 6, , ,lose
158,0,2,PAYLOAD,ROUTE,0:00,67MS,label_Hidden,, , , , , ,lose
158,0,3,PAYLOAD,ROUTE,0:00,67MS,label_Illari,, , 9, , , ,lose
158,0,4,PAYLOAD,ROUTE,0:00,67MS,label_Mercy,, , , , , 9,lose
158,0,5,PAYLOAD,ROUTE,0:00,67MS,label_Hidden,, , , , , ,lose
158,0,6,PAYLOAD,ROUTE,0:00,67MS,label_Hidden,, , , , , ,lose
158,0,7,PAYLOAD,ROUTE,0:00,67MS,label_Hidden,8, , , 0, , ,lose
158,0,8,PAYLOAD,ROUTE,0:00,67MS,label_Hidden,, , , , , ,lose
158,0,9,PAYLOAD,ROUTE,0:00,67MS,label_Hidden,3, , , , , 6,lose
158,1,0,PAYLOAD,ROUTE,1:44,71MS,label_Zarya,4, , , 4088, 6, 1650,lose
158,1,1,PAYLOAD,ROUTE,1:44,71MS,label_Widowmaker,2, , 2, 1059, , ,lose
158,1,2,PAYLOAD,ROUTE,1:44,71MS,label_Soldier_76,2, , 1, 1763, 176, ,lose
158,1,3,PAYLOAD,ROUTE,1:44,71MS,label_Illari,1, 1, 1, 404, 2646, ,lose
158,1,4,PAYLOAD,ROUTE,1:44,71MS,label_Mercy,1, 4, , 20, 1721, ,lose
158,1,5,PAYLOAD,ROUTE,1:44,71MS,label_Ramattra,2, , 1, 2642, 300, 2067,lose
158,1,6,PAYLOAD,ROUTE,1:44,71MS,label_Junkrat,1, , 2, 1512, , ,lose
158,1,7,PAYLOAD,ROUTE,1:44,71MS,label_Sojourn,1, , 1, 1719, , ,lose
158,1,8,PAYLOAD,ROUTE,1:44,71MS,label_Kiriko,2, 1, 1, 335, 1465, ,lose
158,1,9,PAYLOAD,ROUTE,1:44,71MS,label_Illari,1, 2, 1, 643, 2394, 5,lose
158,2,0,PAYLOAD,ROUTE,3:32,69MS,label_Zarya,4, , 3, 5580, 6, 2523,lose
158,2,1,PAYLOAD,ROUTE,3:32,69MS,label_Sojourn,2, , 4, 2045, , ,lose
158,2,2,PAYLOAD,ROUTE,3:32,69MS,label_Soldier_76,2, , 3, 3034, 336, 2,lose
158,2,3,PAYLOAD,ROUTE,3:32,69MS,label_Moira,1, 1, 2, 871, 3593, ,lose
158,2,4,PAYLOAD,ROUTE,3:32,69MS,label_Hidden,1, 4, 3, 20, 2851, 6,lose
158,2,5,PAYLOAD,ROUTE,3:32,69MS,label_Ramattra,9, 1, 1, 4648, 300, 2322,lose
158,2,6,PAYLOAD,ROUTE,3:32,69MS,label_Junkrat,2, , 2, 2457, , ,lose
158,2,7,PAYLOAD,ROUTE,3:32,69MS,label_Sojourn,6, 1, 1, 3436, , ,lose
158,2,8,PAYLOAD,ROUTE,3:32,69MS,label_Kiriko,3, 7, 1, 515, 2920, ,lose
158,2,9,PAYLOAD,ROUTE,3:32,69MS,label_Illari,6, 5, 1, 1816, 3510, 5,lose
158,3,0,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,4, , 4, 5965, , 2685,lose
158,3,1,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,2, , 5, 3403, 349, ,lose
158,3,2,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,1, 1, 4, 1142, 3609, ,lose
158,3,3,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,1, 4, 4, 20, 3064, ,lose
158,3,4,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,, , , , , ,lose
158,3,5,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,13, 1, 1, 5223, 300, 2322,lose
158,3,6,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,5, 2, , 2935, , 9,lose
158,3,7,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,, 1, , 4077, 8, ,lose
158,3,8,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,5, 9, 1, 796, 3416, ,lose
158,3,9,PAYLOAD,ROUTE,4:24,71MS,label_Hidden,9, 6, 1, 2514, 4073, ,lose
158,4,0,PAYLOAD,ROUTE,4:55,71MS,label_DVa,4, , 4, 6345, , 3685,lose
158,4,1,PAYLOAD,ROUTE,4:55,71MS,label_Venture,, , , 660, , 26,lose
158,4,2,PAYLOAD,ROUTE,4:55,71MS,label_Sojourn,2, , 6, 3968, 349, ,lose
158,4,3,PAYLOAD,ROUTE,4:55,71MS,label_Moira,1, 1, 5, 1209, 4471, ,lose
158,4,4,PAYLOAD,ROUTE,4:55,71MS,label_Mercy,1, 4, 4, 20, 3563, ,lose
158,4,5,PAYLOAD,ROUTE,4:55,71MS,label_Ramattra,14, 1, 1, 5877, 300, 2617,lose
158,4,6,PAYLOAD,ROUTE,4:55,71MS,label_Genji,7, 2, 2, 3319, , ,lose
158,4,7,PAYLOAD,ROUTE,4:55,71MS,label_Sojourn,13, 1, 1, 5317, 3, ,lose
158,4,8,PAYLOAD,ROUTE,4:55,71MS,label_Kiriko,6, 1, 1, 1029, 3748, ,lose
158,4,9,PAYLOAD,ROUTE,4:55,71MS,label_Illari,9, 7, 1, 2827, 4511, 5,lose
158,5,0,PAYLOAD,ROUTE,7:22,71MS,label_DVa,9, 1, 6, 8388, , 4424,lose
158,5,1,PAYLOAD,ROUTE,7:22,71MS,label_Venture,2, 1, 3, 2826, , 383,lose
158,5,2,PAYLOAD,ROUTE,7:22,71MS,label_Symmetra,9, 1, 9, 6026, 373, 1080,lose
158,5,3,PAYLOAD,ROUTE,7:22,71MS,label_Moira,5, , 7, 2857, 6792, ,lose
158,5,4,PAYLOAD,ROUTE,7:22,71MS,label_Mercy,2, 7, 7, 60, 4766, ,lose
158,5,5,PAYLOAD,ROUTE,7:22,71MS,label_Ramattra,22, 3, 3, 8590, 322, 4034,lose
158,5,6,PAYLOAD,ROUTE,7:22,71MS,label_Genji,14, 2, 4, 5449, , 132,lose
158,5,7,PAYLOAD,ROUTE,7:22,71MS,label_Sojourn,19, 2, 2, 1729, , ,lose
158,5,8,PAYLOAD,ROUTE,7:22,71MS,label_Kiriko,9, 18, 2, 1867, 5258, ,lose
158,5,9,PAYLOAD,ROUTE,7:22,71MS,label_Illari,12, 9, 3, 3741, 6077, ,lose
158,6,0,PAYLOAD,ROUTE,7:22,Unknown,label_DVa,9, 1, 6, 8388, , 4424,lose
158,6,1,PAYLOAD,ROUTE,7:22,Unknown,label_Venture,2, 1, 3, 2826, , 383,lose
158,6,2,PAYLOAD,ROUTE,7:22,Unknown,label_Symmetra,9, 1, 9, 6026, 373, 1080,lose
158,6,3,PAYLOAD,ROUTE,7:22,Unknown,label_Moira,5, , 7, 2857, 6792, ,lose
158,6,4,PAYLOAD,ROUTE,7:22,Unknown,label_Mercy,2, 7, 7, 60, 4766, ,lose
158,6,5,PAYLOAD,ROUTE,7:22,Unknown,label_Genji,14, 2, 4, 5449, , 132,lose
158,6,6,PAYLOAD,ROUTE,7:22,Unknown,label_Sojourn,19, 2, 2, 7729, , ,lose
158,6,7,PAYLOAD,ROUTE,7:22,Unknown,label_Kiriko,9, 18, 2, 1867, 5258, ,lose
158,6,8,PAYLOAD,ROUTE,7:22,Unknown,label_Illari,12, 9, 3, 3741, 6077, ,lose
158,6,9,PAYLOAD,ROUTE,7:22,Unknown,label_Hidden,, , , , , ,lose
159,0,0,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Echo,12, 4, 4, 5945, 6, 3451,lose
159,0,1,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Sojourn,13, 1, 2, 3671, , ,lose
159,0,2,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Hanzo,6, , 6, 3354, , ,lose
159,0,3,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Illari,8, 3, 2, 3302, 5004, ,lose
159,0,4,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Moira,9, 8, 2, 4308, 3786, ,lose
159,0,5,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Junker_Queen,9, 2, 4, 7448, 3123, 1786,lose
159,0,6,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Soldier_76,8, , 4, 3530, 584, ,lose
159,0,7,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Mei,6, , 6, 3389, 431, ,lose
159,0,8,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Ana,8, 5, 3, 2165, 2853, 377,lose
159,0,9,HYBRID,BLIZZARD WORLD,5:51,63MS,label_Zenyatta,4, 10, 5, 770, 2995, ,lose
159,1,0,HYBRID,BLIZZARD WORLD,8:10,65MS,label_DVa,15, 5, 7, 8215, 143, 5080,lose
159,1,1,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Sojourn,16, 1, 3, 4850, , ,lose
159,1,2,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Echo,9, , 9, 5190, 215, 0,lose
159,1,3,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Illari,1, 4, 4, 4467, 7195, ,lose
159,1,4,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Moira,10, 1, 4, 5431, 5361, ,lose
159,1,5,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Junker_Queen,14, 4, 6, 9681, 3413, 2164,lose
159,1,6,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Soldier_76,16, , 6, 5771, 694, ,lose
159,1,7,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Mei,8, , 7, 5034, 856, 196,lose
159,1,8,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Ana,14, 9, 4, 3982, 4173, 756,lose
159,1,9,HYBRID,BLIZZARD WORLD,8:10,65MS,label_Zenyatta,1, 16, 6, 3149, 4778, ,lose
159,2,0,HYBRID,BLIZZARD WORLD,8:21,64MS,label_DVa,15, 5, 7, 8215, 143, 5080,lose
159,2,1,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Widowmaker,16, 1, 3, 4850, , ,lose
159,2,2,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Hidden,, 6, , , , ,lose
159,2,3,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Illari,11, 4, 4, 4467, 7195, ,lose
159,2,4,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Moira,10, 1, 5, 5431, 5361, ,lose
159,2,5,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Junker_Queen,14, 4, 6, 9681, 3413, 2164,lose
159,2,6,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Soldier_76,16, , 6, 5790, 694, ,lose
159,2,7,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Mei,8, , 7, 5034, 856, 196,lose
159,2,8,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Ana,15, 9, 4, 4052, 4173, 756,lose
159,2,9,HYBRID,BLIZZARD WORLD,8:21,64MS,label_Zenyatta,12, 17, 6, 3249, 4778, ,lose
159,3,0,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Reinhardt,19, 6, 9, 10311, 143, 8224,lose
159,3,1,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Torbjorn,19, 1, 4, 7285, , 348,lose
159,3,2,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Echo,3, , 1, 2540, 13, 175,lose
159,3,3,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Mercy,14, 9, 5, 4567, 10323, ,lose
159,3,4,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Moira,14, 15, 5, 6557, 7380, ,lose
159,3,5,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Reinhardt,18, 5, 7, 11883, 3991, 2824,lose
159,3,6,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Soldier_76,17, , 8, 7674, 1102, ,lose
159,3,7,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Mei,11, 2, 8, 6556, 1272, 686,lose
159,3,8,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Kiriko,19, 12, 6, 5235, 5367, 756,lose
159,3,9,HYBRID,BLIZZARD WORLD,10:52,61MS,label_Zenyatta,14, 20, 7, 5157, 6422, ,lose
159,4,0,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Reinhardt,21, 6, 10, 11832, 143, 9834,lose
159,4,1,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Reaper,22, 1, 5, 9046, 103, 448,lose
159,4,2,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Echo,6, , 1, 3263, 13, 175,lose
159,4,3,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Mercy,15, 10, 6, 4787, 11411, ,lose
159,4,4,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Moira,16, 17, 6, 6987, 8736, ,lose
159,4,5,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Reinhardt,20, 6, 8, 13876, 3991, 3734,lose
159,4,6,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Soldier_76,21, 9, 10, 8670, 1278, ,lose
159,4,7,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Mei,13, 2, 9, 7684, 1349, 1148,lose
159,4,8,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Kiriko,20, 16, 8, 5468, 6203, 756,lose
159,4,9,HYBRID,BLIZZARD WORLD,12:16,Unknown,label_Zenyatta,17, 22, 8, 5719, 7067, ,lose
159,5,0,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Sigma,21, 6, 12, 12643, 143, 11637,lose
159,5,1,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Reaper,24, 1, , 9575, 161, 448,lose
159,5,2,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Echo,10, , 1, 5338, 13, 175,lose
159,5,3,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Mercy,16, 1, 7, 4806, 12351, ,lose
159,5,4,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Moira,17, 17, 7, 7838, 9605, ,lose
159,5,5,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Reinhardt,24, 6, 9, 15094, 3991, 4198,lose
159,5,6,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Soldier_76,23, 1, 1, 9746, 1569, ,lose
159,5,7,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Mei,16, 2, 10, 8303, 1473, 1148,lose
159,5,8,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Kiriko,24, 17, 8, 6540, 6999, 756,lose
159,5,9,HYBRID,BLIZZARD WORLD,13:23,64MS,label_Zenyatta,19, 26, 9, 6349, 8161, ,lose
159,6,0,HYBRID,BLIZZARD WORLD,14:17,64MS,label_Ramattra,21, 6, 13, 12919, 143, 12458,lose
159,6,1,HYBRID,BLIZZARD WORLD,14:17,64MS,label_Reaper,28, 1, 5, 11178, 401, 448,lose
159,6,2,HYBRID,BLIZZARD WORLD,14:17,64MS,label_Echo,12, , 2, 5962, 13, 175,lose
159,6,3,HYBRID,BLIZZARD WORLD,14:17,64MS,label_Mercy,16, 12, 8, 4806, 12706, ,lose
159,6,4,HYBRID,BLIZZARD WORLD,14:17,64MS,label_Moira,18, 17, 8, 8073, 10220, ,lose
